review_id,public_probe_id,probe_id,user_id,split,probe_type,habit_family,template_id,stress_variant,query,choices_json,proposed_gold_choice_id,proposed_gold_action,evidence_preview_json,auto_validation_status,reviewer_decision,reviewer_notes
review_food_user_0017_habit_01_lower_sugar_everyday_dessert_p00_direct_use__food_v03__unseen_paraphrase,food_v03_probe_9f11e67753c7007e,food_user_0017_habit_01_lower_sugar_everyday_dessert_p00_direct_use__food_v03__unseen_paraphrase,food_user_0017,test,direct_use,content_constraints,lower_sugar_everyday_dessert,unseen_paraphrase,"I'm making a casual dessert tonight, and the recipe looks pretty sweet. Can you guide it in my normal style?","[{""choice_id"": ""A"", ""text"": ""Reduce the sweetness modestly while keeping the dessert's structure intact.""}, {""choice_id"": ""B"", ""text"": ""Stir the olive oil, minced garlic, salt, pepper, cumin, and oregano together until the garlic and spices are evenly suspended in the oil.""}, {""choice_id"": ""C"", ""text"": ""Use the original sugar level when the structure or holiday-style result depends on it.""}, {""choice_id"": ""D"", ""text"": ""Use the full sugar or syrup amount as the default without noting the user's lower-sugar usual approach.""}]",A,apply_scoped_content_constraint,"[{""session_id"": ""food_user_0017_s0010"", ""session_index"": 10, ""signal_type"": ""support"", ""recipe_title"": ""E Z Cheezy Pie"", ""user"": ""Can you guide me through E Z Cheezy Pie the lighter-sweet way I usually prefer desserts at home?"", ""assistant"": ""Sure. The recipe calls for 1/2 cup white sugar, but for your usual style I’d cut that by about one quarter, so use roughly 6 tablespoons instead. Since this filling has cream ch...""}, {""session_id"": ""food_user_0017_s0014"", ""session_index"": 14, ""signal_type"": ""support"", ""recipe_title"": ""Absolutely Awesome BBQ Sauce"", ""user"": ""Can you walk me through an everyday version of Absolutely Awesome BBQ Sauce, something less like the big sweet celebration batch?"", ""assistant"": ""Sure. The original starts with 1 cup brown sugar, but for this everyday sauce I’d cut that by about a quarter and use 3/4 cup instead; this sauce isn’t depending on candy-like s...""}, {""session_id"": ""food_user_0017_s0016"", ""session_index"": 16, ""signal_type"": ""support"", ""recipe_title"": ""Cheesy Sweet and Savory Spuds"", ""user"": ""Can you guide me through Cheesy Sweet and Savory Spuds with the less-sweet approach I usually use for sweet dishes at home?"", ""assistant"": ""Sure. This one gets its sweetness from the 2 sweet potatoes, so we will not add extra sugar or syrup. If you normally drizzle any in, cut that back by about a quarter unless it...""}, {""session_id"": ""food_user_0017_s0018"", ""session_index"": 18, ""signal_type"": ""support"", ""recipe_title"": ""Campfire Angel Food Yummies"", ""user"": ""Can we make Campfire Angel Food Yummies in a more weeknight-friendly way instead of going all-in on the sweet party version?"", ""assistant"": ""Yes. Keep the 1 angel food cake and coconut the same, but go lighter with the sweetened condensed milk: open the 1 (5 ounce) can and aim to use roughly three quarters of it for...""}]",pass,,
review_food_user_0017_habit_01_lower_sugar_everyday_dessert_p00_direct_use__food_v03_explicit_retrieval,food_v03_probe_833b6b274f6d605a,food_user_0017_habit_01_lower_sugar_everyday_dessert_p00_direct_use__food_v03_explicit_retrieval,food_user_0017,test,explicit_retrieval,content_constraints,lower_sugar_everyday_dessert,original_food_v03,"What recurring cooking preference has the user reinforced for everyday desserts or sweet drinks with sugar, syrup, honey, or sweetened fillings?","[{""choice_id"": ""A"", ""text"": ""Follow the original sugar level when structure or holiday expectations matter.""}, {""choice_id"": ""B"", ""text"": ""Use the full sugar or syrup amount as the default without noting the user's lower-sugar usual approach.""}, {""choice_id"": ""C"", ""text"": ""Use the full-sweetness version needed for the holiday, candy-like, or party result.""}, {""choice_id"": ""D"", ""text"": ""Reduce sweetness modestly and suggest a lower-sugar adjustment that preserves structure.""}]",D,explicit_fact_preference_retrieval,"[{""session_id"": ""food_user_0017_s0010"", ""session_index"": 10, ""signal_type"": ""support"", ""recipe_title"": ""E Z Cheezy Pie"", ""user"": ""Can you guide me through E Z Cheezy Pie the lighter-sweet way I usually prefer desserts at home?"", ""assistant"": ""Sure. The recipe calls for 1/2 cup white sugar, but for your usual style I’d cut that by about one quarter, so use roughly 6 tablespoons instead. Since this filling has cream ch...""}, {""session_id"": ""food_user_0017_s0014"", ""session_index"": 14, ""signal_type"": ""support"", ""recipe_title"": ""Absolutely Awesome BBQ Sauce"", ""user"": ""Can you walk me through an everyday version of Absolutely Awesome BBQ Sauce, something less like the big sweet celebration batch?"", ""assistant"": ""Sure. The original starts with 1 cup brown sugar, but for this everyday sauce I’d cut that by about a quarter and use 3/4 cup instead; this sauce isn’t depending on candy-like s...""}, {""session_id"": ""food_user_0017_s0016"", ""session_index"": 16, ""signal_type"": ""support"", ""recipe_title"": ""Cheesy Sweet and Savory Spuds"", ""user"": ""Can you guide me through Cheesy Sweet and Savory Spuds with the less-sweet approach I usually use for sweet dishes at home?"", ""assistant"": ""Sure. This one gets its sweetness from the 2 sweet potatoes, so we will not add extra sugar or syrup. If you normally drizzle any in, cut that back by about a quarter unless it...""}, {""session_id"": ""food_user_0017_s0018"", ""session_index"": 18, ""signal_type"": ""support"", ""recipe_title"": ""Campfire Angel Food Yummies"", ""user"": ""Can we make Campfire Angel Food Yummies in a more weeknight-friendly way instead of going all-in on the sweet party version?"", ""assistant"": ""Yes. Keep the 1 angel food cake and coconut the same, but go lighter with the sweetened condensed milk: open the 1 (5 ounce) can and aim to use roughly three quarters of it for...""}]",pass,,
review_food_user_0017_habit_01_lower_sugar_everyday_dessert_p01_boundary__food_v03,food_v03_probe_b585c65b0ffc1ac1,food_user_0017_habit_01_lower_sugar_everyday_dessert_p01_boundary__food_v03,food_user_0017,test,boundary,content_constraints,lower_sugar_everyday_dessert,original_food_v03,I'm making this recipe for a holiday tray where it needs to set and taste traditional. Can you guide the classic version?,"[{""choice_id"": ""A"", ""text"": ""Use the original sugar level when the structure or holiday-style result depends on it.""}, {""choice_id"": ""B"", ""text"": ""Use the full sugar or syrup amount as the default without noting the user's lower-sugar usual approach.""}, {""choice_id"": ""C"", ""text"": ""Move the crepes to serving plates, then add the pressurized whipped cream on top or alongside.""}, {""choice_id"": ""D"", ""text"": ""Reduce the sweetness modestly while keeping the dessert's structure intact.""}]",A,do_not_overapply_content_constraint,"[{""session_id"": ""food_user_0017_s0029"", ""session_index"": 29, ""signal_type"": ""boundary_counterexample"", ""recipe_title"": ""Dutch Cream Waffles"", ""user"": ""I'm putting Dutch Cream Waffles on a holiday tray and need them to hold properly with a traditional flavor. Will you guide me through the classic approach today?"", ""assistant"": ""Use the recipe as written for the sweetness and structure for this tray.""}]",pass,,
review_food_user_0017_habit_01_lower_sugar_everyday_dessert_p01_boundary__food_v03__unseen_paraphrase,food_v03_probe_4fca8934c54b052f,food_user_0017_habit_01_lower_sugar_everyday_dessert_p01_boundary__food_v03__unseen_paraphrase,food_user_0017,test,boundary,content_constraints,lower_sugar_everyday_dessert,unseen_paraphrase,I'm making a holiday-style sweet that needs to set and taste traditional. Can you guide that version?,"[{""choice_id"": ""A"", ""text"": ""Use the original sugar level when the structure or holiday-style result depends on it.""}, {""choice_id"": ""B"", ""text"": ""Use the full sugar or syrup amount as the default without noting the user's lower-sugar usual approach.""}, {""choice_id"": ""C"", ""text"": ""Move the crepes to serving plates, then add the pressurized whipped cream on top or alongside.""}, {""choice_id"": ""D"", ""text"": ""Reduce the sweetness modestly while keeping the dessert's structure intact.""}]",A,do_not_overapply_content_constraint,"[{""session_id"": ""food_user_0017_s0029"", ""session_index"": 29, ""signal_type"": ""boundary_counterexample"", ""recipe_title"": ""Dutch Cream Waffles"", ""user"": ""I'm putting Dutch Cream Waffles on a holiday tray and need them to hold properly with a traditional flavor. Will you guide me through the classic approach today?"", ""assistant"": ""Use the recipe as written for the sweetness and structure for this tray.""}]",pass,,
review_food_user_0017_habit_01_lower_sugar_everyday_dessert_p02_exception__food_v03,food_v03_probe_19d89e85afc8e0fe,food_user_0017_habit_01_lower_sugar_everyday_dessert_p02_exception__food_v03,food_user_0017,test,exception,content_constraints,lower_sugar_everyday_dessert,original_food_v03,"I'm bringing this recipe to a holiday dessert exchange, and people will expect it to match the recipe card. Can you guide it?","[{""choice_id"": ""A"", ""text"": ""Use the full-sweetness version needed for the holiday, candy-like, or party result.""}, {""choice_id"": ""B"", ""text"": ""Use the full sugar or syrup amount as the default without noting the user's lower-sugar usual approach.""}, {""choice_id"": ""C"", ""text"": ""Keep the heat low so the sugar can dissolve without scorching.""}, {""choice_id"": ""D"", ""text"": ""Reduce the sweetness modestly while keeping the dessert's structure intact.""}]",A,apply_user_scoped_exception,"[{""session_id"": ""food_user_0017_s0023"", ""session_index"": 23, ""signal_type"": ""exception"", ""recipe_title"": ""Glazed Ham"", ""user"": ""I’m taking Glazed Ham to a holiday dessert exchange, so tonight I need it to taste exactly like the recipe card everyone’s expecting. Can you walk me through that version?"", ""assistant"": ""Absolutely—make this one with the full sweet glaze profile for the occasion, keeping the honey and brown sugar as written for that party-style result.""}]",pass,,
review_food_user_0017_habit_01_lower_sugar_everyday_dessert_p02_exception__food_v03__unseen_paraphrase,food_v03_probe_b1403fb043a83d3d,food_user_0017_habit_01_lower_sugar_everyday_dessert_p02_exception__food_v03__unseen_paraphrase,food_user_0017,test,exception,content_constraints,lower_sugar_everyday_dessert,unseen_paraphrase,"For this dessert, I want the party-table result today. Can you help me follow the recipe as written?","[{""choice_id"": ""A"", ""text"": ""Use the full-sweetness version needed for the holiday, candy-like, or party result.""}, {""choice_id"": ""B"", ""text"": ""Use the full sugar or syrup amount as the default without noting the user's lower-sugar usual approach.""}, {""choice_id"": ""C"", ""text"": ""Keep the heat low so the sugar can dissolve without scorching.""}, {""choice_id"": ""D"", ""text"": ""Reduce the sweetness modestly while keeping the dessert's structure intact.""}]",A,apply_user_scoped_exception,"[{""session_id"": ""food_user_0017_s0023"", ""session_index"": 23, ""signal_type"": ""exception"", ""recipe_title"": ""Glazed Ham"", ""user"": ""I’m taking Glazed Ham to a holiday dessert exchange, so tonight I need it to taste exactly like the recipe card everyone’s expecting. Can you walk me through that version?"", ""assistant"": ""Absolutely—make this one with the full sweet glaze profile for the occasion, keeping the honey and brown sugar as written for that party-style result.""}]",pass,,
review_food_user_0017_habit_02_avoid_deep_frying_weeknight_p00_direct_use__food_v03,food_v03_probe_f6ddf9cc8e6e93dd,food_user_0017_habit_02_avoid_deep_frying_weeknight_p00_direct_use__food_v03,food_user_0017,test,direct_use,content_constraints,avoid_deep_frying_weeknight,original_food_v03,I'm making a fried recipe on a weeknight. Can you help me adapt it the way I usually prefer?,"[{""choice_id"": ""A"", ""text"": ""Use frying because this special recipe depends on that crisp texture.""}, {""choice_id"": ""B"", ""text"": ""Mix in the onion, green bell pepper, and yellow bell pepper right into the pot with the seasoned chicken.""}, {""choice_id"": ""C"", ""text"": ""Deep-fry the weeknight dish without offering a lighter cooking method.""}, {""choice_id"": ""D"", ""text"": ""Use baking, air-frying, broiling, or shallow pan-searing instead of deep frying.""}]",D,apply_scoped_content_constraint,"[{""session_id"": ""food_user_0017_s0006"", ""session_index"": 6, ""signal_type"": ""support"", ""recipe_title"": ""Deep South Fried Chicken"", ""user"": ""When I make Deep South Fried Chicken on a weeknight, can you guide me toward a no-deep-fry version while keeping the coating close to the recipe?"", ""assistant"": ""Yes. I’ll keep the flour, salt, pepper, brown-bag coating, and cast iron direction, but steer the cooking toward the oven, air fryer, broiler, or a light pan-sear instead of dee...""}, {""session_id"": ""food_user_0017_s0008"", ""session_index"": 8, ""signal_type"": ""support"", ""recipe_title"": ""Carrot Pineapple Cake I"", ""user"": ""Since this is a weeknight bake, can you steer me away from deep frying while I make Carrot Pineapple Cake I?"", ""assistant"": ""Yes. For Carrot Pineapple Cake I, we’ll keep the cooking centered on the oven; if any optional technique comes up, I’ll point you toward the oven, air fryer, broiler, or a light...""}, {""session_id"": ""food_user_0017_s0011"", ""session_index"": 11, ""signal_type"": ""support"", ""recipe_title"": ""Chicken Tacos"", ""user"": ""When we make Chicken Tacos on a weeknight, can you steer me toward a version that skips deep frying?"", ""assistant"": ""Yes. I’ll keep this weeknight version out of the fryer. This recipe works in a large skillet: the chicken simmers with lemonade, olive oil, lime juice, and Worcestershire sauce,...""}, {""session_id"": ""food_user_0017_s0034"", ""session_index"": 34, ""signal_type"": ""support"", ""recipe_title"": ""Arroz con Pollo II"", ""user"": ""When I make Arroz con Pollo II on a weeknight, can you steer me away from deep frying and keep it practical?"", ""assistant"": ""Yes. For weeknight cooking, I’ll guide any browning toward a light pan-sear, or an oven, air fryer, or broiler option if the recipe supports it, instead of deep frying. This one...""}]",pass,,
review_food_user_0017_habit_02_avoid_deep_frying_weeknight_p00_direct_use__food_v03__unseen_paraphrase,food_v03_probe_0e904912b8723f92,food_user_0017_habit_02_avoid_deep_frying_weeknight_p00_direct_use__food_v03__unseen_paraphrase,food_user_0017,test,direct_use,content_constraints,avoid_deep_frying_weeknight,unseen_paraphrase,It's a weeknight and this recipe wants frying. Can you help me make it in the way I usually prefer after work?,"[{""choice_id"": ""A"", ""text"": ""Use frying because this special recipe depends on that crisp texture.""}, {""choice_id"": ""B"", ""text"": ""Mix in the onion, green bell pepper, and yellow bell pepper right into the pot with the seasoned chicken.""}, {""choice_id"": ""C"", ""text"": ""Deep-fry the weeknight dish without offering a lighter cooking method.""}, {""choice_id"": ""D"", ""text"": ""Use baking, air-frying, broiling, or shallow pan-searing instead of deep frying.""}]",D,apply_scoped_content_constraint,"[{""session_id"": ""food_user_0017_s0006"", ""session_index"": 6, ""signal_type"": ""support"", ""recipe_title"": ""Deep South Fried Chicken"", ""user"": ""When I make Deep South Fried Chicken on a weeknight, can you guide me toward a no-deep-fry version while keeping the coating close to the recipe?"", ""assistant"": ""Yes. I’ll keep the flour, salt, pepper, brown-bag coating, and cast iron direction, but steer the cooking toward the oven, air fryer, broiler, or a light pan-sear instead of dee...""}, {""session_id"": ""food_user_0017_s0008"", ""session_index"": 8, ""signal_type"": ""support"", ""recipe_title"": ""Carrot Pineapple Cake I"", ""user"": ""Since this is a weeknight bake, can you steer me away from deep frying while I make Carrot Pineapple Cake I?"", ""assistant"": ""Yes. For Carrot Pineapple Cake I, we’ll keep the cooking centered on the oven; if any optional technique comes up, I’ll point you toward the oven, air fryer, broiler, or a light...""}, {""session_id"": ""food_user_0017_s0011"", ""session_index"": 11, ""signal_type"": ""support"", ""recipe_title"": ""Chicken Tacos"", ""user"": ""When we make Chicken Tacos on a weeknight, can you steer me toward a version that skips deep frying?"", ""assistant"": ""Yes. I’ll keep this weeknight version out of the fryer. This recipe works in a large skillet: the chicken simmers with lemonade, olive oil, lime juice, and Worcestershire sauce,...""}, {""session_id"": ""food_user_0017_s0034"", ""session_index"": 34, ""signal_type"": ""support"", ""recipe_title"": ""Arroz con Pollo II"", ""user"": ""When I make Arroz con Pollo II on a weeknight, can you steer me away from deep frying and keep it practical?"", ""assistant"": ""Yes. For weeknight cooking, I’ll guide any browning toward a light pan-sear, or an oven, air fryer, or broiler option if the recipe supports it, instead of deep frying. This one...""}]",pass,,
review_food_user_0017_habit_02_avoid_deep_frying_weeknight_p00_direct_use__food_v03_explicit_retrieval,food_v03_probe_cc1e067053e4e769,food_user_0017_habit_02_avoid_deep_frying_weeknight_p00_direct_use__food_v03_explicit_retrieval,food_user_0017,test,explicit_retrieval,content_constraints,avoid_deep_frying_weeknight,original_food_v03,What recurring cooking preference has the user reinforced for weeknight cooking with fried or deep-fried steps?,"[{""choice_id"": ""A"", ""text"": ""Guide the frying method needed for the crisp-texture result.""}, {""choice_id"": ""B"", ""text"": ""Default to deep frying even though the user usually avoids it on weeknights.""}, {""choice_id"": ""C"", ""text"": ""Prefer baking, air-frying, broiling, or shallow pan-searing instead of deep frying.""}, {""choice_id"": ""D"", ""text"": ""Use frying because the special recipe depends on that crisp texture.""}]",C,explicit_fact_preference_retrieval,"[{""session_id"": ""food_user_0017_s0006"", ""session_index"": 6, ""signal_type"": ""support"", ""recipe_title"": ""Deep South Fried Chicken"", ""user"": ""When I make Deep South Fried Chicken on a weeknight, can you guide me toward a no-deep-fry version while keeping the coating close to the recipe?"", ""assistant"": ""Yes. I’ll keep the flour, salt, pepper, brown-bag coating, and cast iron direction, but steer the cooking toward the oven, air fryer, broiler, or a light pan-sear instead of dee...""}, {""session_id"": ""food_user_0017_s0008"", ""session_index"": 8, ""signal_type"": ""support"", ""recipe_title"": ""Carrot Pineapple Cake I"", ""user"": ""Since this is a weeknight bake, can you steer me away from deep frying while I make Carrot Pineapple Cake I?"", ""assistant"": ""Yes. For Carrot Pineapple Cake I, we’ll keep the cooking centered on the oven; if any optional technique comes up, I’ll point you toward the oven, air fryer, broiler, or a light...""}, {""session_id"": ""food_user_0017_s0011"", ""session_index"": 11, ""signal_type"": ""support"", ""recipe_title"": ""Chicken Tacos"", ""user"": ""When we make Chicken Tacos on a weeknight, can you steer me toward a version that skips deep frying?"", ""assistant"": ""Yes. I’ll keep this weeknight version out of the fryer. This recipe works in a large skillet: the chicken simmers with lemonade, olive oil, lime juice, and Worcestershire sauce,...""}, {""session_id"": ""food_user_0017_s0034"", ""session_index"": 34, ""signal_type"": ""support"", ""recipe_title"": ""Arroz con Pollo II"", ""user"": ""When I make Arroz con Pollo II on a weeknight, can you steer me away from deep frying and keep it practical?"", ""assistant"": ""Yes. For weeknight cooking, I’ll guide any browning toward a light pan-sear, or an oven, air fryer, or broiler option if the recipe supports it, instead of deep frying. This one...""}]",pass,,
review_food_user_0017_habit_02_avoid_deep_frying_weeknight_p01_boundary__food_v03,food_v03_probe_3496c595bce86518,food_user_0017_habit_02_avoid_deep_frying_weeknight_p01_boundary__food_v03,food_user_0017,test,boundary,content_constraints,avoid_deep_frying_weeknight,original_food_v03,I'm making this recipe for the crunchy fair-style result. Can you guide that method this time?,"[{""choice_id"": ""A"", ""text"": ""Deep-fry the weeknight dish without offering a lighter cooking method.""}, {""choice_id"": ""B"", ""text"": ""Use frying because this special recipe depends on that crisp texture.""}, {""choice_id"": ""C"", ""text"": ""Use baking, air-frying, broiling, or shallow pan-searing instead of deep frying.""}, {""choice_id"": ""D"", ""text"": ""Blend the cream cheese, marshmallow creme, and thawed whipped topping together until creamy.""}]",B,do_not_overapply_content_constraint,"[{""session_id"": ""food_user_0017_s0037"", ""session_index"": 37, ""signal_type"": ""boundary_counterexample"", ""recipe_title"": ""California Chicken"", ""user"": ""I’m cooking California Chicken tonight and I want the crunchy fair-style version for this meal. Can you steer me through that approach?"", ""assistant"": ""Fry it for this batch—the crisp, browned outside is the point of that fair-style texture.""}]",pass,,
review_food_user_0017_habit_02_avoid_deep_frying_weeknight_p01_boundary__food_v03__unseen_paraphrase,food_v03_probe_3cebad40770bc4d8,food_user_0017_habit_02_avoid_deep_frying_weeknight_p01_boundary__food_v03__unseen_paraphrase,food_user_0017,test,boundary,content_constraints,avoid_deep_frying_weeknight,unseen_paraphrase,This dish is meant to have the crunchy fair-style finish. Can you guide that method?,"[{""choice_id"": ""A"", ""text"": ""Deep-fry the weeknight dish without offering a lighter cooking method.""}, {""choice_id"": ""B"", ""text"": ""Use frying because this special recipe depends on that crisp texture.""}, {""choice_id"": ""C"", ""text"": ""Use baking, air-frying, broiling, or shallow pan-searing instead of deep frying.""}, {""choice_id"": ""D"", ""text"": ""Blend the cream cheese, marshmallow creme, and thawed whipped topping together until creamy.""}]",B,do_not_overapply_content_constraint,"[{""session_id"": ""food_user_0017_s0037"", ""session_index"": 37, ""signal_type"": ""boundary_counterexample"", ""recipe_title"": ""California Chicken"", ""user"": ""I’m cooking California Chicken tonight and I want the crunchy fair-style version for this meal. Can you steer me through that approach?"", ""assistant"": ""Fry it for this batch—the crisp, browned outside is the point of that fair-style texture.""}]",pass,,
review_food_user_0017_habit_02_avoid_deep_frying_weeknight_p02_exception__food_v03,food_v03_probe_02b8c63baf7c3836,food_user_0017_habit_02_avoid_deep_frying_weeknight_p02_exception__food_v03,food_user_0017,test,exception,content_constraints,avoid_deep_frying_weeknight,original_food_v03,I'm making this recipe for a Saturday gathering and have plenty of time to do it properly. Can you walk me through the method?,"[{""choice_id"": ""A"", ""text"": ""Guide the frying method needed for the crisp-texture result.""}, {""choice_id"": ""B"", ""text"": ""The goal is just to dissolve the honey, not to cook the dressing.""}, {""choice_id"": ""C"", ""text"": ""Deep-fry the weeknight dish without offering a lighter cooking method.""}, {""choice_id"": ""D"", ""text"": ""Use baking, air-frying, broiling, or shallow pan-searing instead of deep frying.""}]",A,apply_user_scoped_exception,"[{""session_id"": ""food_user_0017_s0043"", ""session_index"": 43, ""signal_type"": ""exception"", ""recipe_title"": ""BBQ Chicken Wings"", ""user"": ""I’m doing BBQ Chicken Wings for a Saturday get-together, and today I’ve got the time to chase a really crisp version instead of rushing it. Can you guide me through that approach?"", ""assistant"": ""Absolutely. For this batch, we’ll build the BBQ marinade as written, give the wings the full chill time, and use a crisp frying approach when you’re ready to cook so the outside...""}]",pass,,
review_food_user_0017_habit_02_avoid_deep_frying_weeknight_p02_exception__food_v03__unseen_paraphrase,food_v03_probe_a5c517877c0f0362,food_user_0017_habit_02_avoid_deep_frying_weeknight_p02_exception__food_v03__unseen_paraphrase,food_user_0017,test,exception,content_constraints,avoid_deep_frying_weeknight,unseen_paraphrase,"For this recipe, today is the crunchy weekend version. Can you help me do it carefully?","[{""choice_id"": ""A"", ""text"": ""Guide the frying method needed for the crisp-texture result.""}, {""choice_id"": ""B"", ""text"": ""The goal is just to dissolve the honey, not to cook the dressing.""}, {""choice_id"": ""C"", ""text"": ""Deep-fry the weeknight dish without offering a lighter cooking method.""}, {""choice_id"": ""D"", ""text"": ""Use baking, air-frying, broiling, or shallow pan-searing instead of deep frying.""}]",A,apply_user_scoped_exception,"[{""session_id"": ""food_user_0017_s0043"", ""session_index"": 43, ""signal_type"": ""exception"", ""recipe_title"": ""BBQ Chicken Wings"", ""user"": ""I’m doing BBQ Chicken Wings for a Saturday get-together, and today I’ve got the time to chase a really crisp version instead of rushing it. Can you guide me through that approach?"", ""assistant"": ""Absolutely. For this batch, we’ll build the BBQ marinade as written, give the wings the full chill time, and use a crisp frying approach when you’re ready to cook so the outside...""}]",pass,,
review_food_user_0017_habit_03_no_alcohol_family_meals_p00_direct_use__food_v03,food_v03_probe_859dfd33a3b17c43,food_user_0017_habit_03_no_alcohol_family_meals_p00_direct_use__food_v03,food_user_0017,test,direct_use,content_constraints,no_alcohol_family_meals,original_food_v03,I'm making a family recipe that includes alcohol. Can you help me make it the way I usually need?,"[{""choice_id"": ""A"", ""text"": ""Use the original alcohol ingredient because this adult-only dinner calls for that flavor.""}, {""choice_id"": ""B"", ""text"": ""Once the surface is dry, place the beef rump roast right in the center where the foil sheets cross.""}, {""choice_id"": ""C"", ""text"": ""Use the wine, beer, liquor, or liqueur as written for the family meal.""}, {""choice_id"": ""D"", ""text"": ""Replace the alcohol with a non-alcoholic option that plays the same flavor role.""}]",D,apply_scoped_content_constraint,"[{""session_id"": ""food_user_0017_s0004"", ""session_index"": 4, ""signal_type"": ""support"", ""recipe_title"": ""Bahama Mama II"", ""user"": ""Can you help me turn Bahama Mama II into something I can put out at the family table tonight?"", ""assistant"": ""Yes. For the parts that call for dark rum and apricot brandy, keep the same amounts but use an alcohol-free liquid instead. In this drink, juice or apricot nectar fits best; in...""}, {""session_id"": ""food_user_0017_s0007"", ""session_index"": 7, ""signal_type"": ""support"", ""recipe_title"": ""Coq au Vin alla Italiana"", ""user"": ""I’m making Coq au Vin alla Italiana tonight for the whole house. Can you guide me through it in our family-friendly way, with no wine but still plenty of flavor?"", ""assistant"": ""Yes. For the part where wine would normally bring depth, use chicken stock, a splash of juice, diluted vinegar, or another non-alcoholic liquid so you still get acidity and rich...""}, {""session_id"": ""food_user_0017_s0009"", ""session_index"": 9, ""signal_type"": ""support"", ""recipe_title"": ""Eggnog Blend"", ""user"": ""Can you help me make Eggnog Blend in a family-friendly version for our table tonight?"", ""assistant"": ""Yes. For the step that normally adds dark rum and scotch, keep the depth without liquor by using a non-alcoholic option instead, such as juice or another alcohol-free liquid tha...""}, {""session_id"": ""food_user_0017_s0017"", ""session_index"": 17, ""signal_type"": ""support"", ""recipe_title"": ""Chicken Marsala with Portobello Mushrooms"", ""user"": ""Can you walk me through Chicken Marsala with Portobello Mushrooms in a way that suits the whole family table tonight?"", ""assistant"": ""Yes. If the Marsala or any wine step comes up, swap in chicken stock, grape or apple juice, lightly diluted vinegar, or another alcohol-free liquid so you still get depth and a...""}]",pass,,
review_food_user_0017_habit_03_no_alcohol_family_meals_p00_direct_use__food_v03__unseen_paraphrase,food_v03_probe_f11f32255e26f7f8,food_user_0017_habit_03_no_alcohol_family_meals_p00_direct_use__food_v03__unseen_paraphrase,food_user_0017,test,direct_use,content_constraints,no_alcohol_family_meals,unseen_paraphrase,I'm making dinner for the household and the recipe includes wine or liquor. Can you help me make it work for everyone?,"[{""choice_id"": ""A"", ""text"": ""Use the original alcohol ingredient because this adult-only dinner calls for that flavor.""}, {""choice_id"": ""B"", ""text"": ""Once the surface is dry, place the beef rump roast right in the center where the foil sheets cross.""}, {""choice_id"": ""C"", ""text"": ""Use the wine, beer, liquor, or liqueur as written for the family meal.""}, {""choice_id"": ""D"", ""text"": ""Replace the alcohol with a non-alcoholic option that plays the same flavor role.""}]",D,apply_scoped_content_constraint,"[{""session_id"": ""food_user_0017_s0004"", ""session_index"": 4, ""signal_type"": ""support"", ""recipe_title"": ""Bahama Mama II"", ""user"": ""Can you help me turn Bahama Mama II into something I can put out at the family table tonight?"", ""assistant"": ""Yes. For the parts that call for dark rum and apricot brandy, keep the same amounts but use an alcohol-free liquid instead. In this drink, juice or apricot nectar fits best; in...""}, {""session_id"": ""food_user_0017_s0007"", ""session_index"": 7, ""signal_type"": ""support"", ""recipe_title"": ""Coq au Vin alla Italiana"", ""user"": ""I’m making Coq au Vin alla Italiana tonight for the whole house. Can you guide me through it in our family-friendly way, with no wine but still plenty of flavor?"", ""assistant"": ""Yes. For the part where wine would normally bring depth, use chicken stock, a splash of juice, diluted vinegar, or another non-alcoholic liquid so you still get acidity and rich...""}, {""session_id"": ""food_user_0017_s0009"", ""session_index"": 9, ""signal_type"": ""support"", ""recipe_title"": ""Eggnog Blend"", ""user"": ""Can you help me make Eggnog Blend in a family-friendly version for our table tonight?"", ""assistant"": ""Yes. For the step that normally adds dark rum and scotch, keep the depth without liquor by using a non-alcoholic option instead, such as juice or another alcohol-free liquid tha...""}, {""session_id"": ""food_user_0017_s0017"", ""session_index"": 17, ""signal_type"": ""support"", ""recipe_title"": ""Chicken Marsala with Portobello Mushrooms"", ""user"": ""Can you walk me through Chicken Marsala with Portobello Mushrooms in a way that suits the whole family table tonight?"", ""assistant"": ""Yes. If the Marsala or any wine step comes up, swap in chicken stock, grape or apple juice, lightly diluted vinegar, or another alcohol-free liquid so you still get depth and a...""}]",pass,,
